sep=,
AFV[Project Number],AFV[Project Name],AFV[Client],AFV[Probability],AFV[Business],AFV[Discipline],AFV[Business Code],AFV[Discipline Code],AFV[Next Sequence Number],AFV[Work Order Name],AFV[Work Order Type],AFV[Internal/External],AFV[Original Scope / Change],AFV[Start Date],AFV[End Date],AFV[InoEngineering AFV Revenue],AFV[InoSurveying AFV Revenue],AFV[Project Key],AFV[Work Order Title],AFV[Initial Value],AFV[Order Value],AFV[Cumulative Value],AFV[Value to Complete],AFV[Cost to Date],AFV[Manual Cost Adjustment],AFV[Anticipated Final Cost (EV)],AFV[Forecast Profit],AFV[Profit Margin],AFV[Link]
240150,Charfield,Octavius,1,InoEngineering,Track,1,3,1,240150-Octavius -13001-TCS,Fixed Fee,Internal,Original Scope,15/04/2025,,1254.58,0,240150,TCS,1254.58,1254.58,0,1254.58,0,0,0,1254.58,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240150 Charfield ES5 Surveys/02_Commercial/00_AFV/240150_Project_Dashboard.xlsx
250114,Whittlesea Regeneration Track Bed Design,Vextrix,1,InoEngineering,Track,1,3,1,250114-Vextrix-13001-ES3-Gauging_Report,Fixed Fee,Internal,Original Scope,17/10/2025,31/12/2025,1266.24,0,250114,ES3-Gauging_Report,1266.24,1266.24,0,1266.24,0,0,0,1266.24,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250114 Vextrix - Whittlesea Regeneration Track Bed Design/02_Commercial/00_AFV/250114_Project_Dashboard.xlsx
240321,Brunswick Station Overbridge Structural Surveys,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,240321-AMCO-12001-Strucutral Inspection,Fixed Fee,Internal,Original Scope,20/06/2025,31/12/2025,1341.65,0,240321,Strucutral Inspection,1341.65,1341.65,0,1341.65,0,0,0,1341.65,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240321 AMCO - Brunswick Station Overbridge Structural Survey/02_Commercial/00_AFV/240321_Project_Dashboard.xlsx
250296,MND0762 Footbridge Handrail Raising,AMCO,1,InoEngineering,Civils & Geotech,1,2,2,250296-AMCO-12002-Site_Inspection,Fixed Fee,Internal,Original Scope,17/07/2025,01/09/2025,1342.79,0,250296,Site_Inspection,1342.79,1342.79,0,1342.79,0,0,0,1342.79,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250296 AMCO - MND0762 Footbridge Handrail Raising/02_Commercial/00_AFV/250296_Project_Dashboard.xlsx
250217,Ardley Tunnel,Intermobility,1,InoEngineering,Miscellaneous,1,3,2,250217-Intermobility-13002-Possession Planning,Fixed Fee,Internal,Original Scope,26/09/2025,,1350,0,250217,Possession Planning,1350,1350,0,1350,0,0,0,1350,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250217 Intermobility - Ardley Tunnel/02_Commercial/00_AFV/250217_Project_Dashboard.xlsx
250408,Worcester Shrub Hill Footbridge,AMCO,1,InoEngineering,Engineering Management,1,1,1,250408-AMCO-11001-Enginerring_Prelims,Fixed Fee,Internal,Original Scope,20/10/2025,,1360.25,0,250408,Enginerring_Prelims,1360.25,1360.25,0,1360.25,0,0,0,1360.25,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250408 AMCO - Worcester Shrub Hill Footbridge/02_Commercial/00_AFV/250408_Project_Dashboard.xlsx
250411,Lytham Tactile Examination of Platform Copers,CK Rail,1,InoEngineering,Civils & Geotech,1,2,1,250411-CK Rail-12001-Site_Inspection,Fixed Fee,Internal,Original Scope,20/10/2025,30/10/2025,1386.63,0,250411,Site_Inspection,1386.63,1386.63,0,1386.63,0,0,0,1386.63,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250411 CK Rail - Lytham Tactile Examination of Platform Copers/02_Commercial/00_AFV/250411_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Civils & Geotech,1,2,4,240237-Sonic Rail-12004-Civils_Form_B,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,1501.25,0,240237,Civils_Form_B,1501.25,1501.25,0,1501.25,0,0,0,1501.25,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Civils & Geotech,1,2,4,240237-Sonic Rail-12004-Civils_Form_B,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,1501.25,0,240237,Civils_Form_B,1501.25,1501.25,0,1501.25,0,0,0,1501.25,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
250251,F2G POE Conversions,Pod-Trak,1,InoEngineering,Monitoring,1,4,1,250251-Pod-Trak-14001-Site_Survey,Fixed Fee,Internal,Original Scope,01/07/2025,01/09/2025,1519.74,0,250251,Site_Survey,1519.74,1519.74,0,1519.74,0,0,0,1519.74,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250251 Pod-Trak - F2G POE Conversions/02_Commercial/00_AFV/250251_Project_Dashboard.xlsx
240179,Laser Sweep As Built MTTL,Kier,1,InoEngineering,Track,1,3,1,240179-Kier-13001-ClearRoute,Fixed Fee,Internal,Original Scope,15/04/2025,,1526.87,0,240179,ClearRoute,1526.87,1526.87,0,1526.87,0,0,0,1526.87,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240179 Kier - Laser Sweep As Built MTTL/02_Commercial/00_AFV/240179_Project_Dashboard.xlsx
250251,F2G POE Conversions,Pod-Trak,1,InoEngineering,Engineering Project Management,1,0,1,250251-Pod-Trak-10001-Engineering_Project_Management,Fixed Fee,Internal,Original Scope,01/07/2025,01/09/2025,1563.65,0,250251,Engineering_Project_Management,1563.65,1563.65,0,1563.65,0,0,0,1563.65,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250251 Pod-Trak - F2G POE Conversions/02_Commercial/00_AFV/250251_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,5,240237-Sonic Rail-13005-Track_AFC,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,1623.07,0,240237,Track_AFC,1623.07,1623.07,0,1623.07,0,0,0,1623.07,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,5,240237-Sonic Rail-13005-Track_AFC,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,1623.07,0,240237,Track_AFC,1623.07,1623.07,0,1623.07,0,0,0,1623.07,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
250117,Mow Cop Level Crossing,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,250117-AMCO-12001-Civils,Fixed Fee,Internal,Original Scope,08/09/2025,31/12/2025,1638.13,0,250117,Civils,1638.13,1638.13,0,1638.13,0,0,0,1638.13,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250117 AMCO - Mow Cop Level Crossing/02_Commercial/00_AFV/250117_Project_Dashboard.xlsx
250224,MND0695-MVE1/27 Ballast Retention,AMCO,1,InoEngineering,Civils & Geotech,1,2,2,250224-AMCO-12002-Assurance_Processes,Fixed Fee,Internal,Original Scope,09/09/2025,01/12/2025,1649.42,0,250224,Assurance_Processes,1649.42,1649.42,0,1649.42,0,0,0,1649.42,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250224 AMCO - MND0695-MVE1_27 Ballast Retention/02_Commercial/00_AFV/250224_Project_Dashboard.xlsx
250104,Worcester Shrub Hill Station,AMCO,1,InoEngineering,Engineering Project Management,1,0,1,250104-AMCO-10001-Engineering_Project_Management,Fixed Fee,Internal,Original Scope,09/09/2025,31/07/2025,1652.1,0,250104,Engineering_Project_Management,1652.1,1652.1,0,1652.1,0,0,0,1652.1,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250104 AMCO - Worcester Shrub Hill Canopy Repairs/02_Commercial/00_AFV/250104_Project_Dashboard.xlsx
250373,Low Moor LC Renewal,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,250373-AMCO-12001-Civils,Fixed Fee,Internal,Original Scope,25/09/2025,24/11/2025,1691.66,0,250373,Civils,1691.66,1691.66,0,1691.66,0,0,0,1691.66,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250373 AMCO - Low Moor LC Renewal/02_Commercial/00_AFV/250373_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,2,240237-Sonic Rail-13002-Track_Inter_Disciplinary Check,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,1737.39,0,240237,Track_Inter_Disciplinary Check,1737.39,1737.39,0,1737.39,0,0,0,1737.39,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,2,240237-Sonic Rail-13002-Track_Inter_Disciplinary Check,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,1737.39,0,240237,Track_Inter_Disciplinary Check,1737.39,1737.39,0,1737.39,0,0,0,1737.39,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
250114,Whittlesea Regeneration Track Bed Design,Vextrix,1,InoEngineering,Engineering Project Management,1,0,1,250114-Vextrix-10001-Engineering_Project_Management,Fixed Fee,Internal,Original Scope,17/10/2025,31/12/2025,1807.05,0,250114,Engineering_Project_Management,1807.05,1807.05,0,1807.05,0,0,0,1807.05,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250114 Vextrix - Whittlesea Regeneration Track Bed Design/02_Commercial/00_AFV/250114_Project_Dashboard.xlsx
240346,Church Road OB,AMCO,1,InoEngineering,Track,1,3,1,240346-AMCO-13001-Pway_Survey,Fixed Fee,Internal,Original Scope,30/05/2025,,1812.5,0,240346,Pway_Survey,1812.5,1812.5,0,1812.5,0,0,0,1812.5,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240345 - AMCO - Church Road OB/02_Commercial/00_AFV/240345_Project_Dashboard.xlsx
250272,Erdimgton Station Gauging Support,CK Rail,1,InoEngineering,Track,1,3,1,250272-CK Rail-13001-Gauging Assessment,Fixed Fee,Internal,Original Scope,24/07/2025,01/09/2025,1853.24,0,250272,Gauging Assessment,1853.24,1853.24,0,1853.24,0,0,0,1853.24,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250270 Story - River Sheaf (UB36-TJC1) - Car Park Utility_GPR Survey/250272 CK Rail - Erdington Station Gauging Support/02_Commercial/00_AFV/250272_Project_Dashboard.xlsx
250217,Ardley Tunnel,Intermobility,1,InoEngineering,Civils & Geotech,1,2,1,250217-Intermobility-12001-Gauging_Assessment,Fixed Fee,Internal,Original Scope,26/09/2025,,1986.57,0,250217,Gauging_Assessment,1986.57,1986.57,0,1986.57,0,0,0,1986.57,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250217 Intermobility - Ardley Tunnel/02_Commercial/00_AFV/250217_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Civils & Geotech,1,2,3,240237-Sonic Rail-12003-Civils_Form_A,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,2029.52,0,240237,Civils_Form_A,2029.52,2029.52,0,2029.52,0,0,0,2029.52,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Civils & Geotech,1,2,3,240237-Sonic Rail-12003-Civils_Form_A,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,2029.52,0,240237,Civils_Form_A,2029.52,2029.52,0,2029.52,0,0,0,2029.52,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240321,Brunswick Station Overbridge Structural Surveys,AMCO,1,InoEngineering,Civils & Geotech,1,2,2,240321-AMCO-12002-Report Production,Fixed Fee,Internal,Original Scope,20/06/2025,31/12/2025,2108.89,0,240321,Report Production,2108.89,2108.89,0,2108.89,0,0,0,2108.89,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240321 AMCO - Brunswick Station Overbridge Structural Survey/02_Commercial/00_AFV/240321_Project_Dashboard.xlsx
250408,Worcester Shrub Hill Footbridge,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,250408-AMCO-12001-IDC_Issue,Fixed Fee,Internal,Original Scope,20/10/2025,,2324.26,0,250408,IDC_Issue,2324.26,2324.26,0,2324.26,0,0,0,2324.26,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250408 AMCO - Worcester Shrub Hill Footbridge/02_Commercial/00_AFV/250408_Project_Dashboard.xlsx
250044,MND0574 Culvert Infill & UTX,AMCO,1,InoEngineering,Civils & Geotech,1,2,2,250044-AMCO-12002-Design_Drawings_Production,Fixed Fee,Internal,Original Scope,20/06/2025,31/12/2025,2474.52,0,250044,Design_Drawings_Production,2474.52,2474.52,0,2474.52,0,0,0,2474.52,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250044 AMCO - MND0574 Culvert Infill & UTX/02_Commercial/00_AFV/250044_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,4,240237-Sonic Rail-13004-Track_Form_B,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,2486.65,0,240237,Track_Form_B,2486.65,2486.65,0,2486.65,0,0,0,2486.65,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,4,240237-Sonic Rail-13004-Track_Form_B,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,2486.65,0,240237,Track_Form_B,2486.65,2486.65,0,2486.65,0,0,0,2486.65,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
250217,Ardley Tunnel,Intermobility,1,InoEngineering,Track,1,3,1,250217-Intermobility-13001-Visual_Inspection,Fixed Fee,Internal,Original Scope,26/09/2025,,2650.77,0,250217,Visual_Inspection,2650.77,2650.77,0,2650.77,0,0,0,2650.77,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250217 Intermobility - Ardley Tunnel/02_Commercial/00_AFV/250217_Project_Dashboard.xlsx
250409,Watton On Stone Station Platform Coper Re-alignemnt,AMCO,1,InoEngineering,Track,1,3,1,250409-AMCO-13001-Track_Engineering,Fixed Fee,Internal,Original Scope,13/10/2025,31/10/2025,2714.74,0,250409,Track_Engineering,2714.74,2714.74,0,2714.74,0,0,0,2714.74,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250409 AMCO - Watton at Stone Coper Adjustments/02_Commercial/00_AFV/250409_Project_Dashboard.xlsx
250114,Whittlesea Regeneration Track Bed Design,Vextrix,1,InoEngineering,Track,1,3,2,250114-Vextrix-13002-ES3-Design_Optioneering,Fixed Fee,Internal,Original Scope,17/10/2025,31/12/2025,2840.58,0,250114,ES3-Design_Optioneering,2840.58,2840.58,0,2840.58,0,0,0,2840.58,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250114 Vextrix - Whittlesea Regeneration Track Bed Design/02_Commercial/00_AFV/250114_Project_Dashboard.xlsx
240283,Four Gates Bridge Buttress,AMCO,1,InoEngineering,Civils & Geotech,1,2,4,240283-AMCO-12004-Form_C,Fixed Fee,Internal,Original Scope,08/09/2025,31/12/2025,3124.97,0,240283,Form_C,3124.97,3124.97,0,3124.97,0,0,0,3124.97,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240283 AMCO - Four Gates Bridge Buttress/02_Commercial/00_AFV/240283_Project_Dashboard.xlsx
250302,Brick Kiln Road,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,250302-AMCO-12001-Form_G_IDC_Pack,Fixed Fee,Internal,Original Scope,18/08/2025,31/12/2025,3273.27,0,250302,Form_G_IDC_Pack,3273.27,3273.27,0,3273.27,0,0,0,3273.27,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250302 - AMCO - Brick Kiln Road/02_Commercial/00_AFV/250302_Project_Dashboard.xlsx
240299,MND0243 Collapsed Culvert,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,240299-AMCO-12001-Civils,Fixed Fee,Internal,Original Scope,09/10/2025,31/10/2025,3723.36,0,240299,Civils,3723.36,3723.36,0,3723.36,0,0,0,3723.36,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240299 AMCO - MND0243 AMC Collapsed Culvert/02_Commercial/00_AFV/240299_Project_Dashboard.xlsx
240299,MND0243 Collapsed Culvert,AMCO,1,InoEngineering,Civils & Geotech,1,2,1,240299-AMCO-12001-Civils,Fixed Fee,Internal,Original Scope,09/10/2025,31/10/2025,3723.36,0,240299,Civils,3723.36,3723.36,0,3723.36,0,0,0,3723.36,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240299 AMCO - MND0243 AMC Collapsed Culvert/02_Commercial/00_AFV/XXXXXX_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,3,240237-Sonic Rail-13003-Track_Form_A,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,3881.7,0,240237,Track_Form_A,3881.7,3881.7,0,3881.7,0,0,0,3881.7,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Track,1,3,3,240237-Sonic Rail-13003-Track_Form_A,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,3881.7,0,240237,Track_Form_A,3881.7,3881.7,0,3881.7,0,0,0,3881.7,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
250218,CO74 Vauxhall Survey & Design,Sonic,1,InoEngineering,Track,1,3,1,250218-Sonic-13001-Track_and_Geotechnical_Options_Report,Fixed Fee,Internal,Original Scope,12/06/2025,31/12/2025,4030.82,0,250218,Track_and_Geotechnical_Options_Report,4030.82,4030.82,0,4030.82,0,0,0,4030.82,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250218 Sonic Rail - CO74 Vauxhall - Survey & Design/02_Commercial/00_AFV/250218_Project_Dashboard.xlsx
250296,MND0762 Footbridge Handrail Raising,AMCO,1,InoEngineering,Civils & Geotech,1,2,3,250296-AMCO-12003-IDC_Form_Issue,Fixed Fee,Internal,Original Scope,17/07/2025,01/09/2025,4299.81,0,250296,IDC_Form_Issue,4299.81,4299.81,0,4299.81,0,0,0,4299.81,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250296 AMCO - MND0762 Footbridge Handrail Raising/02_Commercial/00_AFV/250296_Project_Dashboard.xlsx
250340,Chorley AFA,Story,1,InoEngineering,OLE,1,4,1,250340-Story-14001-OLE,Fixed Fee,Internal,Original Scope,20/10/2025,25/07/2026,5000,0,250340,OLE,5000,5000,0,5000,0,0,0,5000,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250340 Story - Chorley AFA ES5 Design/02_Commercial/00_AFV/250340_Project_Dashboard.xlsx
250117,Mow Cop Level Crossing,AMCO,1,InoEngineering,Track,1,3,1,250117-AMCO-13001-Track,Fixed Fee,Internal,Original Scope,08/09/2025,31/12/2025,5338.5,0,250117,Track,5338.5,5338.5,0,5338.5,0,0,0,5338.5,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250117 AMCO - Mow Cop Level Crossing/02_Commercial/00_AFV/250117_Project_Dashboard.xlsx
250104,Worcester Shrub Hill Station,AMCO,1,InoEngineering,Civils & Geotech,1,2,2,250104-AMCO-12002-Design_Production,Fixed Fee,Internal,Original Scope,09/09/2025,31/07/2025,5498.76,0,250104,Design_Production,5498.76,5498.76,0,5498.76,0,0,0,5498.76,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250104 AMCO - Worcester Shrub Hill Canopy Repairs/02_Commercial/00_AFV/250104_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Surveying Project Management,1,0,1,240237-Sonic Rail-10001-Engineering_Project_Management,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,5563.42,0,240237,Engineering_Project_Management,5563.42,5563.42,0,5563.42,0,0,0,5563.42,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240159 Sonic Rail - Landport Viaduct/00_SS/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
240237,Landport Viaduct - Down Line Long Timber,Sonic Rail,1,InoEngineering,Surveying Project Management,1,0,1,240237-Sonic Rail-10001-Engineering_Project_Management,Fixed Fee,Internal,Original Scope,25/07/2025,01/09/2025,5563.42,0,240237,Engineering_Project_Management,5563.42,5563.42,0,5563.42,0,0,0,5563.42,1,https://inorail.sharepoint.com/sites/Projects240000/Shared Documents/240237 Sonic Rail - Landport Viaduct Down Line/02_Commercial/00_AFV/240237_Project_Dashboard.xlsx
250373,Low Moor LC Renewal,AMCO,1,InoEngineering,Track,1,3,1,250373-AMCO-13001-Track,Fixed Fee,Internal,Original Scope,25/09/2025,24/11/2025,6346.13,0,250373,Track,6346.13,6346.13,0,6346.13,0,0,0,6346.13,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250373 AMCO - Low Moor LC Renewal/02_Commercial/00_AFV/250373_Project_Dashboard.xlsx
250340,Chorley AFA,Story,1,InoEngineering,Engineering Management,1,1,1,250340-Story-11001-Meetings,Fixed Fee,Internal,Original Scope,20/10/2025,25/07/2026,6635.57,0,250340,Meetings,6635.57,6635.57,0,6635.57,0,0,0,6635.57,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250340 Story - Chorley AFA ES5 Design/02_Commercial/00_AFV/250340_Project_Dashboard.xlsx
250319,Foxfield Station Barrow Level Crossing,AMCO,1,InoEngineering,Track,1,3,1,250319-AMCO-13001-Track_Design,Fixed Fee,Internal,Original Scope,28/10/2025,03/04/2026,6711.58,0,250319,Track_Design,6711.58,6711.58,0,6711.58,0,0,0,6711.58,1,https://inorail.sharepoint.com/sites/Projects250000/Shared Documents/250319 AMCO - Foxfield UWC/02_Commercial/00_AFV/250319_Project_Dashboard.xlsx
